Time - Plot 0	Amplitude - Plot 0	
7.888E-6	0.610474	
7.896E-6	0.556763	
7.904E-6	0.682739	
7.912E-6	0.518188	
7.92E-6	0.586426	
7.928E-6	0.794312	
7.936E-6	0.72522	
7.944E-6	0.696899	
7.952E-6	0.46936	
7.96E-6	0.591919	
7.968E-6	0.730103	
7.976E-6	0.599121	
7.984E-6	0.514771	
7.992E-6	0.801147	
8E-6	0.446289	
8.008E-6	0.727173	
8.016E-6	0.770996	
8.024E-6	0.760986	
8.032E-6	0.455566	
8.04E-6	0.469116	
8.048E-6	0.781128	
8.056E-6	0.731445	
8.064E-6	0.576172	
8.072E-6	0.747192	
8.08E-6	0.756592	
8.088E-6	0.642212	
8.096E-6	0.655884	
8.104E-6	0.581665	
8.112E-6	0.47583	
8.12E-6	0.645142	
8.128E-6	0.792969	
8.136E-6	0.50708	
8.144E-6	0.497314	
8.152E-6	0.493042	
8.16E-6	0.441895	
8.168E-6	0.583984	
8.176E-6	0.674438	
8.184E-6	0.744385	
8.192E-6	0.706421	
8.2E-6	0.584961	
